speaker_id	conversation_id	derailed	word_count	utterance_count	mean_abs_z	max_z	z_future-progressive-conditional-active	z_future-progressive-indicative-active	z_future-simple-conditional-active	z_future-simple-conditional-passive	z_future-simple-indicative-active	z_future-simple-indicative-passive	z_none-perfect-infinitival-active	z_none-perfect-infinitival-passive	z_none-progressive-infinitival-active	z_none-progressive-participle-passive	z_none-simple-infinitival-active	z_none-simple-infinitival-passive	z_none-simple-participle-active	z_none-simple-participle-passive	z_past-perfect-conditional-active	z_past-perfect-conditional-passive	z_past-perfect-indicative-active	z_past-perfect-indicative-passive	z_past-perfect-progressive-indicative-active	z_past-progressive-conditional-active
Briangotts	215856612.69355.69355	1	42	1	1.0338	1.4887	0.0000	0.0000	0.0000	0.0000	1.4887	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
87.102.97.100	215856612.69355.69355	1	45	2	1.3006	1.7648	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1016	0.0000	1.4016	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
69.227.68.246	215856612.69355.69355	1	18	1	1.6727	3.4969	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Alexei Kouprianov	263081506.985.985	1	126	3	0.5250	0.9274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Rusty Cashman	263081506.985.985	1	57	1	1.2210	2.2919	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.2919	1.1912	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Orangemarlin	263081506.985.985	1	109	3	0.4981	1.8050	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8050	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Dave souza	263081506.985.985	1	22	1	2.0381	3.1357	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
HighKing	263081506.985.985	1	93	2	0.2685	0.7210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Runa27	68848058.7850.7850	1	594	2	0.7174	1.1352	0.0000	0.0000	-0.5740	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.1352	0.0000	-0.5866	0.0000	-0.6896	0.0000	0.0000	0.0000	0.0000	0.0000
BalthCat	68848058.7850.7850	1	89	2	0.4986	1.7382	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7382	0.0000	0.2431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Barnas	68848058.7850.7850	1	44	1	0.3937	1.0555	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1380	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jeffq	68848058.7850.7850	1	146	1	0.6226	1.9544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
UncreativeNameMaker	68848058.7850.7850	1	22	1	1.6452	2.4790	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Middle 8	479259231.189468.189299	1	277	4	0.5399	1.0695	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4589	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Mallexikon	479259231.189468.189299	1	75	2	0.3682	0.8583	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5387	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Famousdog	479259231.189468.189299	1	123	2	0.2651	0.5281	0.0000	0.0000	0.0000	0.0000	-0.1453	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3278	0.0000	-0.0844	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Secretlondon	19032039.27399.27399	1	19	2	1.9698	3.2624	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.2919	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Adamsan	19032039.27399.27399	1	47	1	1.4637	3.0367	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Francs2000	19032039.27399.27399	1	13	1	4.0189	4.1859	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0416	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
KaisaL	19032039.27399.27399	1	23	1	2.3041	3.5774	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EldKatt	19032039.27399.27399	1	110	1	0.4954	1.2286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4654	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jdowland	19032039.27399.27399	1	25	2	1.3968	2.1285	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Josquius	19032039.27399.27399	1	90	1	0.7936	1.6243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
194.74.199.42	19032039.27399.27399	1	19	2	2.8656	3.4407	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Arnegjor	45169947.10833.10833	1	139	7	0.8726	2.6579	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Charles	45169947.10833.10833	1	15	1	3.9062	4.6328	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Martinevans123	603018355.15987.15987	1	232	4	0.4614	0.9692	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3639	0.0000	0.0000	0.0000	-0.5676	-0.3269	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Eric Corbett	603018355.15987.15987	1	136	3	0.5117	1.3897	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Huon	804776348.19564.19564	1	247	4	0.4322	0.6859	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.6242	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ecstatic Electrical	804776348.19564.19564	1	119	2	0.5803	1.5274	0.0000	0.0000	0.0000	0.0000	0.7589	0.0000	0.0000	0.0000	0.0000	0.0000	1.5274	0.0000	-0.0556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Mattisse	318316553.37084.37084	1	177	4	0.5315	1.8156	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2782	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1283	0.0000	0.0000	0.0000
Wehwalt	318316553.37084.37084	1	123	3	0.6859	1.3263	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9134	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SarekOfVulcan	175771808.17092.17092	1	83	5	0.2669	0.3929	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ejfetters	175771808.17092.17092	1	145	3	0.4329	0.7358	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
AnmaFinotera	175771808.17092.17092	1	11	1	2.8278	4.7150	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Xiaoyanggu	206818187.39556.39556	1	858	6	0.6366	1.0223	0.0000	0.0000	0.0000	0.0000	-0.6281	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4077	0.0000	-0.5730	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jklamo	206818187.39556.39556	1	78	1	0.7121	1.2229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5756	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
KimDabelsteinPetersen	206818187.39556.39556	1	168	3	0.3901	0.9642	0.0000	0.0000	0.0000	0.0000	-0.3722	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
DRR75	79184445.17659.17659	1	734	3	0.6832	1.2602	0.0000	0.0000	-0.9171	0.0000	0.0000	0.0000	0.0000	-0.7071	0.0000	0.0000	-0.3215	0.0000	-0.6543	0.0000	0.0000	0.0000	-0.5933	-0.4357	0.0000	0.0000
Hob Gadling	79184445.17659.17659	1	42	1	0.5888	0.8964	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
71.54.195.121	79184445.17659.17659	1	26	1	1.5562	2.5627	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2713	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
24.219.130.35	79184445.17659.17659	1	256	2	0.4242	1.2177	0.0000	0.0000	0.0000	0.0000	-0.5854	0.0000	0.0000	0.0000	0.0000	0.0000	-1.2177	0.0000	-0.5298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
71.50.10.144	79184445.17659.17659	1	65	1	0.6476	1.5090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Zora	33239804.93286.93286	1	263	4	0.4333	0.8494	0.0000	0.0000	-0.4994	0.0000	-0.2000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1297	-0.3852	-0.5407	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Zereshk	33239804.93286.93286	1	171	3	0.3933	0.7181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2354	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jack Sebastian	744911048.74260.74260	1	492	4	0.5603	0.8293	0.0000	0.0000	0.0000	0.0000	-0.7807	0.0000	0.0000	0.0000	0.0000	0.0000	0.5506	-0.5882	-0.7273	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Sundayclose	744911048.74260.74260	1	571	3	0.5321	0.8645	0.0000	0.0000	0.0000	0.0000	-0.6275	0.0000	0.0000	0.0000	0.0000	0.0000	0.1408	0.0000	0.0000	0.0000	-0.6684	0.0000	0.0000	0.0000	0.0000	0.0000
BigK HeX	354488901.139567.139567	1	293	6	0.4878	0.9812	0.0000	0.0000	-0.5661	0.0000	-0.2812	0.0000	0.0000	0.0000	-0.3642	0.0000	0.7134	0.0000	-0.5818	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Weakopedia	354488901.139567.139567	1	894	3	0.6081	0.9181	0.0000	0.0000	0.0000	0.0000	-0.8759	0.0000	0.0000	0.0000	0.0000	0.0000	0.1123	-0.6930	-0.3519	0.0000	-0.8669	0.0000	0.0000	-0.4441	0.0000	0.0000
Dissident	669851834.60900.60900	1	388	3	0.4836	0.7907	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1995	0.0000	-0.3981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Shyjayb	669851834.60900.60900	1	116	2	0.5435	1.0526	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8781	0.0000	0.0000	0.2360	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Davey1107	669851834.60900.60900	1	221	1	0.3857	0.8558	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1306	-0.3023	-0.4645	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ElKevbo	669851834.60900.60900	1	102	2	0.4782	1.3256	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3256	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2602:304:44AB:D800:7922:169E:B0F1:7BE3	669851834.60900.60900	1	49	1	0.7427	1.0581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Retardednamingpolicy	669851834.60900.60900	1	226	1	0.6102	1.2280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.1803	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Simanos	367283956.7229.7229	1	49	4	0.5204	1.3189	0.0000	0.0000	0.0000	0.0000	0.0000	1.3189	0.0000	0.0000	0.0000	0.0000	-0.0291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
91.67.57.148	367283956.7229.7229	1	77	2	0.4255	1.1032	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Inferno17	298632259.93220.93220	1	266	5	0.4403	0.9575	0.0000	-0.4743	-0.5068	0.0000	-0.6007	-0.0765	0.0000	0.0000	0.0000	0.0000	-0.9575	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ryulong	298632259.93220.93220	1	33	3	1.8055	2.8663	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8663	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Mythdon	298632259.93220.93220	1	39	1	1.1557	2.9871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Realist2	205490775.575.575	1	110	5	0.2693	0.8442	0.0000	0.0000	0.4059	0.0000	-0.0451	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8442	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Efe	205490775.575.575	1	53	2	1.0660	2.1606	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Nescio	38591519.50243.50547	1	49	1	0.8701	1.4085	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VinnyCee	38591519.50243.50547	1	129	1	0.3450	0.8834	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3823	0.0000	-0.1243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0528
Sophysduckling	38591519.50243.50547	1	152	3	0.4025	1.3442	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3442	-0.0667	-0.2479	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
WaynaQhapaq	38591519.50243.50547	1	1828	4	0.7625	0.9868	0.0000	0.0000	-0.9631	0.0000	-0.9355	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9868	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
130.253.5.134	38591519.50243.50547	1	142	1	0.6054	0.9918	0.0000	0.0000	0.0000	0.0000	-0.2586	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9918	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Thekohser	303868524.4308.4308	1	367	6	0.4594	0.8623	0.0000	0.0000	0.0000	0.0000	-0.7085	-0.5955	0.0000	0.0000	0.0000	0.0000	-0.5177	-0.5088	-0.3670	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Law	303868524.4308.4308	1	27	1	1.6379	2.9041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Flowanda	303868524.4308.4308	1	46	1	0.2682	0.7225	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Narson	303868524.4308.4308	1	338	2	0.5474	0.8597	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8597	0.0000	-0.0058	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jmlk17	131348475.17100.17100	1	93	2	0.4136	1.5393	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
StrandedKSig	131348475.17100.17100	1	284	4	0.4223	0.8255	0.0000	0.0000	0.0000	0.0000	-0.6256	0.0000	0.0000	0.0000	0.0000	0.0000	0.0227	-0.4174	-0.5704	-0.5254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Acidskater	131348475.17100.17100	1	193	2	0.5075	0.9989	0.0000	0.0000	0.0000	0.0000	0.6273	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0062	0.0000	-0.3953	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
DonaldPHater	131348475.17100.17100	1	113	2	0.3461	1.1048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2242	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Domniqencore	229002613.333487.333487	1	294	2	0.3410	0.9851	0.0000	0.0000	0.0000	0.0000	-0.2836	0.0000	0.0000	0.0000	0.0000	0.0000	0.4609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Haiduc	229002613.333487.333487	1	70	1	0.9953	3.0656	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5589	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Aaron Brenneman	229002613.333487.333487	1	557	4	0.5659	0.9897	0.0000	0.0000	-0.8430	0.0000	-0.6183	0.0000	0.0000	0.0000	-0.7800	0.0000	-0.4645	-0.2035	-0.1844	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jack-A-Roe	229002613.333487.333487	1	29	1	1.2115	2.4518	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9847	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Akhilleus	229002613.333487.333487	1	346	3	0.5640	0.8745	0.0000	0.0000	0.0000	0.0000	-0.6913	0.0000	-0.6095	0.0000	0.0000	0.0000	-0.8745	-0.4898	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Doctor Papa Jones	626028390.17390.17390	1	67	5	0.5418	1.4354	0.0000	0.0000	0.0000	0.0000	0.5629	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4240	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Nyenyec	83333257.11670.11670	1	548	5	0.5730	0.8564	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8418	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VinceB	83333257.11670.11670	1	460	4	0.5778	0.7660	0.0000	0.0000	0.0000	0.0000	-0.7660	-0.6551	0.0000	0.0000	0.0000	0.0000	-0.7161	0.0000	-0.7124	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Tankred	83333257.11670.11670	1	186	1	0.3675	0.7485	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3373	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Skipsievert	258462087.78844.78601	1	518	3	0.5352	1.0583	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1085	0.0000	-0.7381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Granitethighs	258462087.78844.78601	1	305	3	0.5605	1.0844	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0267	0.0000	-0.2502	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jmabel	40662735.38216.43739	1	250	3	0.3252	0.6924	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0585	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Blondlieut	40662735.38216.43739	1	191	2	0.5906	0.9965	0.8804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7448	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Martorell	40662735.38216.43739	1	85	1	0.5873	1.7381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Mapletip	73758383.55559.55559	1	22	2	2.2277	3.8513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7750	0.0000	3.8513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
219.75.107.97	73758383.55559.55559	1	196	2	0.5769	0.8959	0.0000	0.0000	0.0000	0.0000	-0.4608	0.0000	0.0000	0.0000	0.0000	0.0000	0.7059	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Hildanknight	73758383.55559.55559	1	83	1	0.8464	2.7725	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9722	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Assault11	120755140.59696.58124	1	147	3	0.4322	0.6122	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Whlee	120755140.59696.58124	1	61	1	1.3362	2.7955	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3182	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
KeyStroke	6626691.15141.15141	1	78	3	0.7047	1.7621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5756	0.0000	1.7621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Johnleemk	6626691.15141.15141	1	249	2	0.4921	0.9205	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9205	0.0000	-0.5182	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RetiredUser2	6626691.15141.15141	1	63	1	0.5468	0.7321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
AzseicsoK	673639649.813.813	1	121	4	0.2185	0.6066	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2868	0.0000	-0.0702	0.0000	0.0000	0.0000	0.0000	-0.1969	0.0000	0.0000
Tenebrae	673639649.813.813	1	164	2	0.6078	1.3105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1814	0.0000	0.3443	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
North8000	511824424.36946.36946	1	167	4	0.3995	1.3256	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2422	0.0000	0.0000	0.0000	0.0000	-0.2051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Binksternet	511824424.36946.36946	1	42	1	0.8523	1.5689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2159	0.0000	1.5689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
